date,timestamp,close,volume,symbol,avg_daily_news_sentiment
2023-11-03,1699018200,176.64999389648438,79763700,AAPL,0.0
2023-11-06,1699281000,179.22999572753906,63841300,AAPL,0.0
2023-11-07,1699367400,181.82000732421875,70530000,AAPL,0.0
2023-11-08,1699453800,182.88999938964844,49340300,AAPL,0.0
2023-11-09,1699540200,182.41000366210938,53763500,AAPL,0.0
2023-11-10,1699626600,186.39999389648438,66133400,AAPL,0.0
2023-11-13,1699885800,184.8000030517578,43627500,AAPL,0.0
2023-11-14,1699972200,187.44000244140625,60108400,AAPL,0.0
2023-11-15,1700058600,188.00999450683594,53790500,AAPL,0.0
2023-11-16,1700145000,189.7100067138672,54412900,AAPL,0.0
2023-11-17,1700231400,189.69000244140625,50922700,AAPL,0.0
2023-11-20,1700490600,191.4499969482422,46505100,AAPL,0.0
2023-11-21,1700577000,190.63999938964844,38134500,AAPL,0.0
2023-11-22,1700663400,191.30999755859375,39617700,AAPL,0.0
2023-11-24,1700836200,189.97000122070312,24048300,AAPL,0.0
2023-11-27,1701095400,189.7899932861328,40552600,AAPL,0.0
2023-11-28,1701181800,190.39999389648438,38415400,AAPL,0.0
2023-11-29,1701268200,189.3699951171875,43014200,AAPL,0.0
2023-11-30,1701354600,189.9499969482422,48794400,AAPL,0.0
2023-12-01,1701441000,191.24000549316406,45679300,AAPL,0.0
2023-12-04,1701700200,189.42999267578125,43389500,AAPL,0.0
2023-12-05,1701786600,193.4199981689453,66628400,AAPL,0.0
2023-12-06,1701873000,192.32000732421875,41089700,AAPL,0.0
2023-12-07,1701959400,194.27000427246094,47477700,AAPL,0.0
2023-12-08,1702045800,195.7100067138672,53377300,AAPL,0.0
2023-12-11,1702305000,193.17999267578125,60943700,AAPL,0.0
2023-12-12,1702391400,194.7100067138672,52696900,AAPL,0.0
2023-12-13,1702477800,197.9600067138672,70404200,AAPL,0.0
2023-12-14,1702564200,198.11000061035156,66831600,AAPL,0.0
2023-12-15,1702650600,197.57000732421875,128256700,AAPL,0.0
2023-12-18,1702909800,195.88999938964844,55751900,AAPL,0.0
2023-12-19,1702996200,196.94000244140625,40714100,AAPL,0.0
2023-12-20,1703082600,194.8300018310547,52242800,AAPL,0.0
2023-12-21,1703169000,194.67999267578125,46482500,AAPL,0.0
2023-12-22,1703255400,193.60000610351562,37122800,AAPL,0.0
2023-12-26,1703601000,193.0500030517578,28919300,AAPL,0.0
2023-12-27,1703687400,193.14999389648438,48087700,AAPL,0.0
2023-12-28,1703773800,193.5800018310547,34049900,AAPL,0.0
2023-12-29,1703860200,192.52999877929688,42628800,AAPL,0.0
2024-01-02,1704205800,185.63999938964844,82488700,AAPL,0.0
2024-01-03,1704292200,184.25,58414500,AAPL,0.0
2024-01-04,1704378600,181.91000366210938,71983600,AAPL,0.0
2024-01-05,1704465000,181.17999267578125,62303300,AAPL,0.0
2024-01-08,1704724200,185.55999755859375,59144500,AAPL,0.0
2024-01-09,1704810600,185.13999938964844,42841800,AAPL,0.0
2024-01-10,1704897000,186.19000244140625,46792900,AAPL,0.0
2024-01-11,1704983400,185.58999633789062,49128400,AAPL,0.0
2024-01-12,1705069800,185.9199981689453,40444700,AAPL,0.0
2024-01-16,1705415400,183.6300048828125,65603000,AAPL,0.0
2024-01-17,1705501800,182.67999267578125,47317400,AAPL,0.0
2024-01-18,1705588200,188.6300048828125,78005800,AAPL,0.0
2024-01-19,1705674600,191.55999755859375,68741000,AAPL,0.0
2024-01-22,1705933800,193.88999938964844,60133900,AAPL,0.0
2024-01-23,1706020200,195.17999267578125,42355600,AAPL,0.0
2024-01-24,1706106600,194.5,53631300,AAPL,0.0
2024-01-25,1706193000,194.1699981689453,54822100,AAPL,0.0
2024-01-26,1706279400,192.4199981689453,44594000,AAPL,0.0
2024-01-29,1706538600,191.72999572753906,47145600,AAPL,0.0
2024-01-30,1706625000,188.0399932861328,55859400,AAPL,0.0
2024-01-31,1706711400,184.39999389648438,55467800,AAPL,0.0
2024-02-01,1706797800,186.86000061035156,64885400,AAPL,0.0
2024-02-02,1706884200,185.85000610351562,102518000,AAPL,0.0
2024-02-05,1707143400,187.67999267578125,69668800,AAPL,0.0
2024-02-06,1707229800,189.3000030517578,43490800,AAPL,0.0
2024-02-07,1707316200,189.41000366210938,53439000,AAPL,0.0
2024-02-08,1707402600,188.32000732421875,40962000,AAPL,0.0
2024-02-09,1707489000,188.85000610351562,45155200,AAPL,0.0
2024-02-12,1707748200,187.14999389648438,41781900,AAPL,0.0
2024-02-13,1707834600,185.0399932861328,56529500,AAPL,0.0
2024-02-14,1707921000,184.14999389648438,54630500,AAPL,0.0
2024-02-15,1708007400,183.86000061035156,65434500,AAPL,0.0
2024-02-16,1708093800,182.30999755859375,49701400,AAPL,0.0
2024-02-20,1708439400,181.55999755859375,53665600,AAPL,0.0
2024-02-21,1708525800,182.32000732421875,41529700,AAPL,0.0
2024-02-22,1708612200,184.3699951171875,52292200,AAPL,0.0
2024-02-23,1708698600,182.52000427246094,45119700,AAPL,0.0
2024-02-26,1708957800,181.16000366210938,40867400,AAPL,0.0
2024-02-27,1709044200,182.6300048828125,54318900,AAPL,0.0
2024-02-28,1709130600,181.4199981689453,48953900,AAPL,0.0
2024-02-29,1709217000,180.75,136682600,AAPL,0.0
2024-03-01,1709303400,179.66000366210938,73488000,AAPL,0.0
2024-03-04,1709562600,175.10000610351562,81510100,AAPL,0.0
2024-03-05,1709649000,170.1199951171875,95132400,AAPL,0.0
2024-03-06,1709735400,169.1199951171875,68587700,AAPL,0.0
2024-03-07,1709821800,169.0,71765100,AAPL,0.0
2024-03-08,1709908200,170.72999572753906,76114600,AAPL,0.0
2024-03-11,1710163800,172.75,60139500,AAPL,0.0
2024-03-12,1710250200,173.22999572753906,59825400,AAPL,0.0
2024-03-13,1710336600,171.1300048828125,52488700,AAPL,0.0
2024-03-14,1710423000,173.0,72913500,AAPL,0.0
2024-03-15,1710509400,172.6199951171875,121664700,AAPL,0.0
2024-03-18,1710768600,173.72000122070312,75604200,AAPL,0.0
2024-03-19,1710855000,176.0800018310547,55215200,AAPL,0.0
2024-03-20,1710941400,178.6699981689453,53423100,AAPL,0.0
2024-03-21,1711027800,171.3699951171875,106181300,AAPL,0.0
2024-03-22,1711114200,172.27999877929688,71106600,AAPL,0.0
2024-03-25,1711373400,170.85000610351562,54288300,AAPL,0.0
2024-03-26,1711459800,169.7100067138672,57388400,AAPL,0.0
2024-03-27,1711546200,173.30999755859375,60273300,AAPL,0.0
2024-03-28,1711632600,171.47999572753906,65672700,AAPL,0.0
2024-04-01,1711978200,170.02999877929688,46240500,AAPL,0.0
2024-04-02,1712064600,168.83999633789062,49329500,AAPL,0.0
2024-04-03,1712151000,169.64999389648438,47691700,AAPL,0.0
2024-04-04,1712237400,168.82000732421875,53704400,AAPL,0.0
2024-04-05,1712323800,169.5800018310547,42055200,AAPL,0.0
2024-04-08,1712583000,168.4499969482422,37425500,AAPL,0.0
2024-04-09,1712669400,169.6699981689453,42451200,AAPL,0.0
2024-04-10,1712755800,167.77999877929688,49709300,AAPL,0.0
2024-04-11,1712842200,175.0399932861328,91070300,AAPL,0.0
2024-04-12,1712928600,176.5500030517578,101593300,AAPL,0.0
2024-04-15,1713187800,172.69000244140625,73531800,AAPL,0.0
2024-04-16,1713274200,169.3800048828125,73711200,AAPL,0.0
2024-04-17,1713360600,168.0,50901200,AAPL,0.0
2024-04-18,1713447000,167.0399932861328,43122900,AAPL,0.0
2024-04-19,1713533400,165.0,67772100,AAPL,0.0
2024-04-22,1713792600,165.83999633789062,48116400,AAPL,0.0
2024-04-23,1713879000,166.89999389648438,49537800,AAPL,0.0
2024-04-24,1713965400,169.02000427246094,48251800,AAPL,0.0
2024-04-25,1714051800,169.88999938964844,50558300,AAPL,0.0
2024-04-26,1714138200,169.3000030517578,44838400,AAPL,0.0
2024-04-29,1714397400,173.5,68169400,AAPL,0.0
2024-04-30,1714483800,170.3300018310547,65934800,AAPL,0.0
2024-05-01,1714570200,169.3000030517578,50383100,AAPL,0.0
2024-05-02,1714656600,173.02999877929688,94214900,AAPL,0.0
2024-05-03,1714743000,183.3800048828125,163224100,AAPL,0.0
2024-05-06,1715002200,181.7100067138672,78569700,AAPL,0.0
2024-05-07,1715088600,182.39999389648438,77305800,AAPL,0.0
2024-05-08,1715175000,182.74000549316406,45057100,AAPL,0.0
2024-05-09,1715261400,184.57000732421875,48983000,AAPL,0.0
2024-05-10,1715347800,183.0500030517578,50759500,AAPL,0.0
2024-05-13,1715607000,186.27999877929688,72044800,AAPL,0.0
2024-05-14,1715693400,187.42999267578125,52393600,AAPL,0.0
2024-05-15,1715779800,189.72000122070312,70400000,AAPL,0.0
2024-05-16,1715866200,189.83999633789062,52845200,AAPL,0.0
2024-05-17,1715952600,189.8699951171875,41282900,AAPL,0.0
2024-05-20,1716211800,191.0399932861328,44361300,AAPL,0.0
2024-05-21,1716298200,192.35000610351562,42309400,AAPL,0.0
2024-05-22,1716384600,190.89999389648438,34648500,AAPL,0.0
2024-05-23,1716471000,186.8800048828125,51005900,AAPL,0.0
2024-05-24,1716557400,189.97999572753906,36294600,AAPL,0.0
2024-05-28,1716903000,189.99000549316406,52280100,AAPL,0.0
2024-05-29,1716989400,190.2899932861328,53068000,AAPL,0.0
2024-05-30,1717075800,191.2899932861328,49947900,AAPL,0.0
2024-05-31,1717162200,192.25,75158300,AAPL,0.0
2024-06-03,1717421400,194.02999877929688,50080500,AAPL,0.0
2024-06-04,1717507800,194.35000610351562,47471400,AAPL,0.0
2024-06-05,1717594200,195.8699951171875,54156800,AAPL,0.0
2024-06-06,1717680600,194.47999572753906,41181800,AAPL,0.0
2024-06-07,1717767000,196.88999938964844,53103900,AAPL,0.0
2024-06-10,1718026200,193.1199951171875,97262100,AAPL,0.0
2024-06-11,1718112600,207.14999389648438,172373300,AAPL,0.0
2024-06-12,1718199000,213.07000732421875,198134300,AAPL,0.0
2024-06-13,1718285400,214.24000549316406,97862700,AAPL,0.0
2024-06-14,1718371800,212.49000549316406,70122700,AAPL,0.0
2024-06-17,1718631000,216.6699981689453,93728300,AAPL,0.0
2024-06-18,1718717400,214.2899932861328,79943300,AAPL,0.0
2024-06-20,1718890200,209.67999267578125,86172500,AAPL,0.0
2024-06-21,1718976600,207.49000549316406,246421400,AAPL,0.0
2024-06-24,1719235800,208.13999938964844,80727000,AAPL,0.0
2024-06-25,1719322200,209.07000732421875,56713900,AAPL,0.0
2024-06-26,1719408600,213.25,66213200,AAPL,0.0
2024-06-27,1719495000,214.10000610351562,49772700,AAPL,0.0
2024-06-28,1719581400,210.6199951171875,82542700,AAPL,0.0
2024-07-01,1719840600,216.75,60402900,AAPL,0.0
2024-07-02,1719927000,220.27000427246094,58046200,AAPL,0.0
2024-07-03,1720013400,221.5500030517578,37369800,AAPL,0.0
2024-07-05,1720186200,226.33999633789062,60412400,AAPL,0.0
2024-07-08,1720445400,227.82000732421875,59085900,AAPL,0.0
2024-07-09,1720531800,228.67999267578125,48076100,AAPL,0.0
2024-07-10,1720618200,232.97999572753906,62627700,AAPL,0.0
2024-07-11,1720704600,227.57000732421875,64710600,AAPL,0.0
2024-07-12,1720791000,230.5399932861328,53046500,AAPL,0.0
2024-07-15,1721050200,234.39999389648438,62631300,AAPL,0.0
2024-07-16,1721136600,234.82000732421875,43234300,AAPL,0.0
2024-07-17,1721223000,228.8800048828125,57345900,AAPL,0.0
2024-07-18,1721309400,224.17999267578125,66034600,AAPL,0.0
2024-07-19,1721395800,224.30999755859375,49151500,AAPL,0.0
2024-07-22,1721655000,223.9600067138672,48201800,AAPL,0.0
2024-07-23,1721741400,225.00999450683594,39960300,AAPL,0.0
2024-07-24,1721827800,218.5399932861328,61777600,AAPL,0.0
2024-07-25,1721914200,217.49000549316406,51391200,AAPL,0.0
2024-07-26,1722000600,217.9600067138672,41601300,AAPL,0.0
2024-07-29,1722259800,218.24000549316406,36311800,AAPL,0.0
2024-07-30,1722346200,218.8000030517578,41643800,AAPL,0.0
2024-07-31,1722432600,222.0800018310547,50036300,AAPL,0.0
2024-08-01,1722519000,218.36000061035156,62501000,AAPL,0.0
2024-08-02,1722605400,219.86000061035156,105568600,AAPL,0.0
2024-08-05,1722864600,209.27000427246094,119548600,AAPL,0.0
2024-08-06,1722951000,207.22999572753906,69660500,AAPL,0.0
2024-08-07,1723037400,209.82000732421875,63516400,AAPL,0.0
2024-08-08,1723123800,213.30999755859375,47161100,AAPL,0.0
2024-08-09,1723210200,216.24000549316406,42201600,AAPL,0.0
2024-08-12,1723469400,217.52999877929688,38028100,AAPL,0.0
2024-08-13,1723555800,221.27000427246094,44155300,AAPL,0.0
2024-08-14,1723642200,221.72000122070312,41960600,AAPL,0.0
2024-08-15,1723728600,224.72000122070312,46414000,AAPL,0.0
2024-08-16,1723815000,226.0500030517578,44340200,AAPL,0.0
2024-08-19,1724074200,225.88999938964844,40687800,AAPL,0.0
2024-08-20,1724160600,226.50999450683594,30299000,AAPL,0.0
2024-08-21,1724247000,226.39999389648438,34765500,AAPL,0.0
2024-08-22,1724333400,224.52999877929688,43695300,AAPL,0.0
2024-08-23,1724419800,226.83999633789062,38677300,AAPL,0.0
2024-08-26,1724679000,227.17999267578125,30602200,AAPL,0.0
2024-08-27,1724765400,228.02999877929688,35934600,AAPL,0.0
2024-08-28,1724851800,226.49000549316406,38052200,AAPL,0.0
2024-08-29,1724938200,229.7899932861328,51906300,AAPL,0.0
2024-08-30,1725024600,229.0,52990800,AAPL,0.0
2024-09-03,1725370200,222.77000427246094,50190600,AAPL,0.0
2024-09-04,1725456600,220.85000610351562,43840200,AAPL,0.0
2024-09-05,1725543000,222.3800048828125,36615400,AAPL,0.0
2024-09-06,1725629400,220.82000732421875,48423000,AAPL,0.0
2024-09-09,1725888600,220.91000366210938,67180000,AAPL,0.0
2024-09-10,1725975000,220.11000061035156,51591000,AAPL,0.0
2024-09-11,1726061400,222.66000366210938,44587100,AAPL,0.0
2024-09-12,1726147800,222.77000427246094,37498200,AAPL,0.0
2024-09-13,1726234200,222.5,36766600,AAPL,0.0
2024-09-16,1726493400,216.32000732421875,59357400,AAPL,0.0
2024-09-17,1726579800,216.7899932861328,45519300,AAPL,0.0
2024-09-18,1726666200,220.69000244140625,59894900,AAPL,0.0
2024-09-19,1726752600,228.8699951171875,66781300,AAPL,0.0
2024-09-20,1726839000,228.1999969482422,318679900,AAPL,0.0
2024-09-23,1727098200,226.47000122070312,54146000,AAPL,0.0
2024-09-24,1727184600,227.3699951171875,43556100,AAPL,0.0
2024-09-25,1727271000,226.3699951171875,42308700,AAPL,0.0
2024-09-26,1727357400,227.52000427246094,36636700,AAPL,0.0
2024-09-27,1727443800,227.7899932861328,34026000,AAPL,0.0
2024-09-30,1727703000,233.0,54541900,AAPL,0.0
2024-10-01,1727789400,226.2100067138672,63285000,AAPL,0.0
2024-10-02,1727875800,226.77999877929688,32880600,AAPL,0.0
2024-10-03,1727962200,225.6699981689453,34044200,AAPL,0.0
2024-10-04,1728048600,226.8000030517578,37245100,AAPL,0.0
2024-10-07,1728307800,221.69000244140625,39505400,AAPL,0.0
2024-10-08,1728394200,225.77000427246094,31855700,AAPL,0.0
2024-10-09,1728480600,229.5399932861328,33591100,AAPL,0.0
2024-10-10,1728567000,229.0399932861328,28183500,AAPL,0.0
2024-10-11,1728653400,227.5500030517578,31759200,AAPL,0.0
2024-10-14,1728912600,231.3000030517578,39882100,AAPL,0.0
2024-10-15,1728999000,233.85000610351562,64751400,AAPL,0.0
2024-10-16,1729085400,231.77999877929688,34082200,AAPL,0.0
2024-10-17,1729171800,232.14999389648438,32993800,AAPL,0.0
2024-10-18,1729258200,235.0,46431500,AAPL,0.0
2024-10-21,1729517400,236.47999572753906,36254500,AAPL,0.0
2024-10-22,1729603800,235.86000061035156,38846600,AAPL,0.0
2024-10-23,1729690200,230.75999450683594,52287000,AAPL,0.0
2024-10-24,1729776600,230.57000732421875,31109500,AAPL,0.0
2024-10-25,1729863000,231.41000366210938,38802300,AAPL,0.0
2024-10-28,1730122200,233.39999389648438,36087100,AAPL,0.0
2024-10-29,1730208600,233.6699981689453,35417200,AAPL,0.0
2024-10-30,1730295000,230.10000610351562,47070900,AAPL,0.0
2024-10-31,1730381400,225.91000366210938,64370100,AAPL,0.0
2024-11-01,1730467800,222.91000366210938,65276700,AAPL,0.0
2024-11-04,1730730600,222.00999450683594,44944500,AAPL,0.0
2024-11-05,1730817000,223.4499969482422,28111300,AAPL,0.0
2024-11-06,1730903400,222.72000122070312,54561100,AAPL,0.0
2024-11-07,1730989800,227.47999572753906,42137700,AAPL,0.0
2024-11-08,1731076200,226.9600067138672,38328800,AAPL,0.0
2024-11-11,1731335400,224.22999572753906,42005600,AAPL,0.0
2024-11-12,1731421800,224.22999572753906,40398300,AAPL,0.0
2024-11-13,1731508200,225.1199951171875,48566200,AAPL,0.0
2024-11-14,1731594600,228.22000122070312,44923900,AAPL,0.0
2024-11-15,1731681000,225.0,47923700,AAPL,0.0
2024-11-18,1731940200,228.02000427246094,44686000,AAPL,0.0
2024-11-19,1732026600,228.27999877929688,36211800,AAPL,0.0
2024-11-20,1732113000,229.0,35169600,AAPL,0.0
2024-11-21,1732199400,228.52000427246094,42108300,AAPL,0.0
2024-11-22,1732285800,229.8699951171875,38168300,AAPL,0.0
2024-11-25,1732545000,232.8699951171875,90152800,AAPL,0.0
2024-11-26,1732631400,235.05999755859375,45986200,AAPL,0.0
2024-11-27,1732717800,234.92999267578125,33498400,AAPL,0.0
2024-11-29,1732890600,237.3300018310547,28481400,AAPL,0.0
2024-12-02,1733149800,239.58999633789062,48137100,AAPL,0.0
2024-12-03,1733236200,242.64999389648438,38861000,AAPL,0.0
2024-12-04,1733322600,243.00999450683594,44383900,AAPL,0.0
2024-12-05,1733409000,243.0399932861328,40033900,AAPL,0.0
2024-12-06,1733495400,242.83999633789062,36870600,AAPL,0.0
2024-12-09,1733754600,246.75,44649200,AAPL,0.0
2024-12-10,1733841000,247.77000427246094,36914800,AAPL,0.0
2024-12-11,1733927400,246.49000549316406,45205800,AAPL,0.0
2024-12-12,1734013800,247.9600067138672,32777500,AAPL,0.0
2024-12-13,1734100200,248.1300048828125,33155300,AAPL,0.0
2024-12-16,1734359400,251.0399932861328,51694800,AAPL,0.0
2024-12-17,1734445800,253.47999572753906,51356400,AAPL,0.0
2024-12-18,1734532200,248.0500030517578,56774100,AAPL,0.0
2024-12-19,1734618600,249.7899932861328,60882300,AAPL,0.0
2024-12-20,1734705000,254.49000549316406,147495300,AAPL,0.0
2024-12-23,1734964200,255.27000427246094,40858800,AAPL,0.0
2024-12-24,1735050600,258.20001220703125,23234700,AAPL,0.0
2024-12-26,1735223400,259.0199890136719,27237100,AAPL,0.0
2024-12-27,1735309800,255.58999633789062,42355300,AAPL,0.0
2024-12-30,1735569000,252.1999969482422,35557500,AAPL,0.0
2024-12-31,1735655400,250.4199981689453,39480700,AAPL,0.0
2025-01-02,1735828200,243.85000610351562,55740700,AAPL,0.0
2025-01-03,1735914600,243.36000061035156,40244100,AAPL,0.0
2025-01-06,1736173800,245.0,45045600,AAPL,0.0
2025-01-07,1736260200,242.2100067138672,40856000,AAPL,0.0
2025-01-08,1736346600,242.6999969482422,37628900,AAPL,0.0
2025-01-10,1736519400,236.85000610351562,61710900,AAPL,0.0
2025-01-13,1736778600,234.39999389648438,49630700,AAPL,0.0
2025-01-14,1736865000,233.27999877929688,39435300,AAPL,0.0
2025-01-15,1736951400,237.8699951171875,39832000,AAPL,0.0
2025-01-16,1737037800,228.25999450683594,71759100,AAPL,0.0
2025-01-17,1737124200,229.97999572753906,68488300,AAPL,0.0
2025-01-21,1737469800,222.63999938964844,98070400,AAPL,0.0
2025-01-22,1737556200,223.8300018310547,64126500,AAPL,0.0
2025-01-23,1737642600,223.66000366210938,60234800,AAPL,0.0
2025-01-24,1737729000,222.77999877929688,54697900,AAPL,0.0
2025-01-27,1737988200,229.86000061035156,94863400,AAPL,0.0
2025-01-28,1738074600,238.25999450683594,75707600,AAPL,0.0
2025-01-29,1738161000,239.36000061035156,45486100,AAPL,0.0
2025-01-30,1738247400,237.58999633789062,55658300,AAPL,0.0
2025-01-31,1738333800,236.0,101075100,AAPL,0.0
2025-02-03,1738593000,228.00999450683594,73063300,AAPL,0.0
2025-02-04,1738679400,232.8000030517578,45067300,AAPL,0.0
2025-02-05,1738765800,232.47000122070312,39620300,AAPL,0.0
2025-02-06,1738852200,233.22000122070312,29925300,AAPL,0.0
2025-02-07,1738938600,227.6300048828125,39707200,AAPL,0.0
2025-02-10,1739197800,227.64999389648438,33115600,AAPL,0.0
2025-02-11,1739284200,232.6199951171875,53718400,AAPL,0.0
2025-02-12,1739370600,236.8699951171875,45243300,AAPL,0.0
2025-02-13,1739457000,241.52999877929688,53614100,AAPL,0.0
2025-02-14,1739543400,244.60000610351562,40896200,AAPL,0.0
2025-02-18,1739889000,244.47000122070312,48822500,AAPL,0.0
2025-02-19,1739975400,244.8699951171875,32204200,AAPL,0.0
2025-02-20,1740061800,245.8300018310547,32316900,AAPL,0.0
2025-02-21,1740148200,245.5500030517578,53197400,AAPL,0.0
2025-02-24,1740407400,247.10000610351562,51326400,AAPL,0.0
2025-02-25,1740493800,247.0399932861328,48013300,AAPL,0.0
2025-02-26,1740580200,240.36000061035156,44433600,AAPL,0.0
2025-02-27,1740666600,237.3000030517578,41153600,AAPL,0.0
2025-02-28,1740753000,241.83999633789062,56833400,AAPL,0.0
2025-03-03,1741012200,238.02999877929688,47184000,AAPL,0.0
2025-03-04,1741098600,235.92999267578125,53798100,AAPL,0.0
2025-03-05,1741185000,235.74000549316406,47227600,AAPL,0.0
2025-03-06,1741271400,235.3300018310547,45170400,AAPL,0.0
2025-03-07,1741357800,239.07000732421875,46273600,AAPL,0.0
2025-03-10,1741613400,227.47999572753906,72071200,AAPL,0.0
2025-03-11,1741699800,220.83999633789062,76137400,AAPL,0.0
2025-03-12,1741786200,216.97999572753906,62547500,AAPL,0.0
2025-03-13,1741872600,209.67999267578125,61368300,AAPL,0.0
2025-03-14,1741959000,213.49000549316406,60107600,AAPL,0.0
2025-03-17,1742218200,214.0,48073400,AAPL,0.0
2025-03-18,1742304600,212.69000244140625,42432400,AAPL,0.0
2025-03-19,1742391000,215.24000549316406,54385400,AAPL,0.0
2025-03-20,1742477400,214.10000610351562,48862900,AAPL,0.0
2025-03-21,1742563800,218.27000427246094,94127800,AAPL,0.0
2025-03-24,1742823000,220.72999572753906,44299500,AAPL,0.0
2025-03-25,1742909400,223.75,34493600,AAPL,0.0
2025-03-26,1742995800,221.52999877929688,34466100,AAPL,0.0
2025-03-27,1743082200,223.85000610351562,37094800,AAPL,0.0
2025-03-28,1743168600,217.89999389648438,39818600,AAPL,0.0
2025-03-31,1743427800,222.1300048828125,65299300,AAPL,0.0
2025-04-01,1743514200,223.19000244140625,36412700,AAPL,0.0
2025-04-02,1743600600,223.88999938964844,35905900,AAPL,0.0
2025-04-03,1743687000,203.19000244140625,103419000,AAPL,0.0
2025-04-04,1743773400,188.3800048828125,125910900,AAPL,0.0
2025-04-07,1744032600,181.4600067138672,160466300,AAPL,0.0
2025-04-08,1744119000,172.4199981689453,120859500,AAPL,0.0
2025-04-09,1744205400,198.85000610351562,184395900,AAPL,0.0
2025-04-10,1744291800,190.4199981689453,121880000,AAPL,0.0
2025-04-11,1744378200,198.14999389648438,87435900,AAPL,0.0
2025-04-14,1744637400,202.52000427246094,101352900,AAPL,0.0
2025-04-15,1744723800,202.13999938964844,51343900,AAPL,0.0
2025-04-16,1744810200,194.27000427246094,59732400,AAPL,0.0
2025-04-17,1744896600,196.97999572753906,51334300,AAPL,0.0
2025-04-21,1745242200,193.16000366210938,46742500,AAPL,0.0
2025-04-22,1745328600,199.74000549316406,52976400,AAPL,0.0
2025-04-23,1745415000,204.60000610351562,52929200,AAPL,0.0
2025-04-24,1745501400,208.3699951171875,47311000,AAPL,0.0
2025-04-25,1745587800,209.27999877929688,38222300,AAPL,0.0
2025-04-28,1745847000,210.13999938964844,38743100,AAPL,0.0
2025-04-29,1745933400,211.2100067138672,36827600,AAPL,0.0
2025-04-30,1746019800,212.5,52286500,AAPL,0.0
2025-05-01,1746106200,213.32000732421875,57365700,AAPL,0.0
2025-05-02,1746192600,205.35000610351562,101010600,AAPL,0.0
2025-05-05,1746451800,198.88999938964844,69018500,AAPL,0.0
2025-05-06,1746538200,198.50999450683594,51216500,AAPL,0.0
2025-05-07,1746624600,196.25,68536700,AAPL,0.0
2025-05-08,1746711000,197.49000549316406,50478900,AAPL,0.0
2025-05-09,1746797400,198.52999877929688,36415700,AAPL,0.0
2020-05-11,1589203800,186.74000549316406,30892700,MSFT,0.0
2020-05-12,1589290200,182.50999450683594,32038200,MSFT,0.0
2020-05-13,1589376600,179.75,44711500,MSFT,0.0
2020-05-14,1589463000,180.52999877929688,41873900,MSFT,0.0
2020-05-15,1589549400,183.16000366210938,46610400,MSFT,0.0
2020-05-18,1589808600,184.91000366210938,35264500,MSFT,0.0
2020-05-19,1589895000,183.6300048828125,26799100,MSFT,0.0
2020-05-20,1589981400,185.66000366210938,31261300,MSFT,0.0
2020-05-21,1590067800,183.42999267578125,29119500,MSFT,0.0
2020-05-22,1590154200,183.50999450683594,20826900,MSFT,0.0
2020-05-26,1590499800,181.57000732421875,36073600,MSFT,0.0
2020-05-27,1590586200,181.80999755859375,39517100,MSFT,0.0
2020-05-28,1590672600,181.39999389648438,33810200,MSFT,0.0
2020-05-29,1590759000,183.25,42130400,MSFT,0.0
2020-06-01,1591018200,182.8300018310547,22622400,MSFT,0.0
2020-06-02,1591104600,184.91000366210938,30794600,MSFT,0.0
2020-06-03,1591191000,185.36000061035156,27311000,MSFT,0.0
2020-06-04,1591277400,182.9199981689453,28761800,MSFT,0.0
2020-06-05,1591363800,187.1999969482422,39893600,MSFT,0.0
2020-06-08,1591623000,188.36000061035156,33211600,MSFT,0.0
2020-06-09,1591709400,189.8000030517578,29783900,MSFT,0.0
2020-06-10,1591795800,196.83999633789062,43872300,MSFT,0.0
2020-06-11,1591882200,186.27000427246094,52854700,MSFT,0.0
2020-06-12,1591968600,187.74000549316406,43373600,MSFT,0.0
2020-06-15,1592227800,188.94000244140625,32770200,MSFT,0.0
2020-06-16,1592314200,193.57000732421875,42556700,MSFT,0.0
2020-06-17,1592400600,194.24000549316406,25687800,MSFT,0.0
2020-06-18,1592487000,196.32000732421875,23061600,MSFT,0.0
2020-06-19,1592573400,195.14999389648438,44441100,MSFT,0.0
2020-06-22,1592832600,200.57000732421875,32818900,MSFT,0.0
2020-06-23,1592919000,201.91000366210938,30917400,MSFT,0.0
2020-06-24,1593005400,197.83999633789062,36740600,MSFT,0.0
2020-06-25,1593091800,200.33999633789062,27803900,MSFT,0.0
2020-06-26,1593178200,196.3300018310547,54675800,MSFT,0.0
2020-06-29,1593437400,198.44000244140625,26701600,MSFT,0.0
2020-06-30,1593523800,203.50999450683594,34310300,MSFT,0.0
2020-07-01,1593610200,204.6999969482422,32061200,MSFT,0.0
2020-07-02,1593696600,206.25999450683594,29315800,MSFT,0.0
2020-07-06,1594042200,210.6999969482422,31897600,MSFT,0.0
2020-07-07,1594128600,208.25,33600700,MSFT,0.0
2020-07-08,1594215000,212.8300018310547,33600000,MSFT,0.0
2020-07-09,1594301400,214.32000732421875,33121700,MSFT,0.0
2020-07-10,1594387800,213.6699981689453,26177600,MSFT,0.0
2020-07-13,1594647000,207.07000732421875,38135600,MSFT,0.0
2020-07-14,1594733400,208.35000610351562,37591800,MSFT,0.0
2020-07-15,1594819800,208.0399932861328,32179400,MSFT,0.0
2020-07-16,1594906200,203.9199981689453,29940700,MSFT,0.0
